id_reserva,id_hospede,id_quarto,id_hotel,data_checkin,data_checkout,canal_reserva,valor_diaria,status_reserva,data_reserva
438,313,Q001,1,2024-06-07 00:00:00,2024-06-14 00:00:00,Booking.com,972.3,Confirmada,2024-04-25 00:00:00
439,364,Q009,1,2024-03-07 00:00:00,2024-03-13 00:00:00,Site Próprio,1368.67,Confirmada,2024-01-24 00:00:00
440,194,Q015,2,2023-10-30 00:00:00,2023-10-31 00:00:00,Agência de Viagem,2300.62,Confirmada,2023-09-16 00:00:00
441,101,Q033,3,2024-04-25 00:00:00,2024-04-27 00:00:00,Telefone,1075.42,Confirmada,2024-03-26 00:00:00
442,321,Q043,4,2023-06-08 00:00:00,2023-06-15 00:00:00,Telefone,1830.67,Confirmada,2023-04-17 00:00:00
443,347,Q012,1,2023-12-06 00:00:00,2023-12-16 00:00:00,Expedia,1690.81,Confirmada,2023-11-09 00:00:00
444,337,Q031,3,2024-10-24 00:00:00,2024-10-27 00:00:00,Expedia,2456.42,Confirmada,2024-09-20 00:00:00
445,114,Q004,1,2024-11-25 00:00:00,2024-12-07 00:00:00,Não informado,2012.97,Confirmada,2024-11-15 00:00:00
446,285,Q050,5,2024-08-17 00:00:00,2024-08-24 00:00:00,Expedia,1601.45,Confirmada,2024-07-11 00:00:00
447,134,Q041,4,2023-04-27 00:00:00,2023-05-01 00:00:00,Booking.com,2719.75,Confirmada,2023-04-14 00:00:00
448,58,Q056,5,2023-08-15 00:00:00,2023-08-29 00:00:00,Expedia,1906.67,Confirmada,2023-08-02 00:00:00
449,129,Q055,5,2024-05-16 00:00:00,2024-05-20 00:00:00,Telefone,1418.3,Confirmada,2024-04-11 00:00:00
450,58,Q056,5,2024-06-09 00:00:00,2024-06-19 00:00:00,Telefone,454.58,Confirmada,2024-05-13 00:00:00
451,69,Q008,1,2024-05-30 00:00:00,2024-06-08 00:00:00,Expedia,2072.24,Confirmada,2024-04-11 00:00:00
452,370,Q011,1,2024-06-11 00:00:00,2024-06-13 00:00:00,Agência de Viagem,2367.04,Confirmada,2024-05-16 00:00:00
453,99,Q047,5,2024-07-30 00:00:00,2024-08-07 00:00:00,Site Próprio,598.85,Confirmada,2024-06-10 00:00:00
454,208,Q045,5,2023-08-31 00:00:00,2023-09-01 00:00:00,Expedia,356.43,Confirmada,2023-07-17 00:00:00
455,236,Q048,5,2023-11-04 00:00:00,2023-11-06 00:00:00,Booking.com,1336.24,Confirmada,2023-09-08 00:00:00
456,104,Q010,1,2024-07-30 00:00:00,2024-08-01 00:00:00,Expedia,678.41,Confirmada,2024-06-12 00:00:00
457,6,Q034,3,2023-09-19 00:00:00,2023-09-21 00:00:00,Booking.com,1201.19,Confirmada,2023-08-02 00:00:00
458,370,Q050,5,2024-05-15 00:00:00,2024-05-16 00:00:00,Telefone,1151.28,Confirmada,2024-04-22 00:00:00
459,309,Q050,5,2023-04-26 00:00:00,2023-04-27 00:00:00,Booking.com,899.24,Confirmada,2023-04-13 00:00:00
460,298,Q035,4,2024-03-26 00:00:00,2024-03-28 00:00:00,Site Próprio,1494.52,Confirmada,2024-03-21 00:00:00
461,77,Q026,3,2024-07-21 00:00:00,2024-07-26 00:00:00,Agência de Viagem,2382.33,Confirmada,2024-06-13 00:00:00
462,354,Q032,3,2023-10-03 00:00:00,2023-10-11 00:00:00,Site Próprio,313.13,Confirmada,2023-09-23 00:00:00
463,248,Q043,4,2023-02-02 00:00:00,2023-02-15 00:00:00,Site Próprio,440.24,Confirmada,2022-12-24 00:00:00
464,244,Q051,5,2023-06-12 00:00:00,2023-06-24 00:00:00,Agência de Viagem,1253.21,Confirmada,2023-04-17 00:00:00
465,39,Q053,5,2024-01-05 00:00:00,2024-01-11 00:00:00,Telefone,801.6,Confirmada,2023-11-08 00:00:00
466,320,Q022,2,2023-02-14 00:00:00,2023-02-18 00:00:00,Booking.com,2338.91,Confirmada,2022-12-29 00:00:00
467,296,Q040,4,2024-04-24 00:00:00,2024-05-01 00:00:00,Expedia,1051.62,Confirmada,2024-04-02 00:00:00
468,171,Q052,5,2023-08-21 00:00:00,2023-08-22 00:00:00,Booking.com,1421.49,Confirmada,2023-07-13 00:00:00
469,75,Q011,1,2024-11-18 00:00:00,2024-11-21 00:00:00,Expedia,1230.3,Confirmada,2024-11-13 00:00:00
470,183,Q049,5,2024-08-05 00:00:00,2024-08-15 00:00:00,Telefone,1740.25,Confirmada,2024-07-27 00:00:00
471,395,Q009,1,2023-04-08 00:00:00,2023-04-22 00:00:00,Booking.com,2224.46,Confirmada,2023-02-26 00:00:00
472,51,Q055,5,2024-01-07 00:00:00,2024-01-20 00:00:00,Expedia,2272.26,Confirmada,2023-12-22 00:00:00
473,37,Q023,2,2023-11-08 00:00:00,2023-11-21 00:00:00,Expedia,2135.81,Confirmada,2023-10-06 00:00:00
474,282,Q018,2,2024-02-20 00:00:00,2024-02-26 00:00:00,Site Próprio,2045.77,Confirmada,2024-01-08 00:00:00
475,258,Q031,3,2024-01-12 00:00:00,2024-01-16 00:00:00,Booking.com,2791.41,Confirmada,2024-01-02 00:00:00
476,4,Q016,2,2024-11-18 00:00:00,2024-11-26 00:00:00,Agência de Viagem,1386.07,Confirmada,2024-10-12 00:00:00
477,301,Q026,3,2023-03-09 00:00:00,2023-03-12 00:00:00,Expedia,2085.63,Confirmada,2023-02-20 00:00:00
478,338,Q053,5,2023-12-15 00:00:00,2023-12-17 00:00:00,Booking.com,1737.53,Confirmada,2023-12-09 00:00:00
479,156,Q047,5,2024-08-17 00:00:00,2024-08-23 00:00:00,Agência de Viagem,1160.29,Confirmada,2024-06-28 00:00:00
480,249,Q036,4,2023-11-23 00:00:00,2023-11-26 00:00:00,Expedia,2539.22,Confirmada,2023-10-19 00:00:00
481,321,Q003,1,2023-10-02 00:00:00,2023-10-06 00:00:00,Site Próprio,806.7,Confirmada,2023-09-06 00:00:00
482,309,Q038,4,2023-10-17 00:00:00,2023-10-31 00:00:00,Telefone,1902.64,Confirmada,2023-10-04 00:00:00
483,67,Q013,2,2024-09-07 00:00:00,2024-09-08 00:00:00,Site Próprio,437.28,Confirmada,2024-07-16 00:00:00
484,369,Q050,5,2023-05-20 00:00:00,2023-05-21 00:00:00,Booking.com,940.11,Confirmada,2023-04-08 00:00:00
485,166,Q011,1,2023-01-29 00:00:00,2023-02-02 00:00:00,Expedia,1083.21,Confirmada,2022-12-12 00:00:00
486,249,Q011,1,2024-02-20 00:00:00,2024-03-01 00:00:00,Expedia,694.99,Confirmada,2023-12-26 00:00:00
487,45,Q035,4,2024-10-03 00:00:00,2024-10-13 00:00:00,Expedia,2228.7,Confirmada,2024-08-25 00:00:00
488,238,Q039,4,2023-01-14 00:00:00,2023-01-15 00:00:00,Expedia,1688.56,Confirmada,2022-12-24 00:00:00
489,315,Q007,1,2023-12-04 00:00:00,2023-12-07 00:00:00,Site Próprio,297.43,Confirmada,2023-11-20 00:00:00
490,393,Q021,2,2023-04-03 00:00:00,2023-04-09 00:00:00,Expedia,1329.24,Confirmada,2023-02-27 00:00:00
491,79,Q053,5,2024-11-04 00:00:00,2024-11-14 00:00:00,Telefone,1093.64,Confirmada,2024-09-17 00:00:00
492,365,Q049,5,2024-05-04 00:00:00,2024-05-17 00:00:00,Site Próprio,2228.78,Confirmada,2024-04-14 00:00:00
493,233,Q056,5,2024-07-26 00:00:00,2024-07-31 00:00:00,Expedia,1584.47,Confirmada,2024-07-08 00:00:00
494,5,Q017,2,2024-07-25 00:00:00,2024-08-02 00:00:00,Site Próprio,1921.17,Confirmada,2024-06-05 00:00:00
495,322,Q026,3,2023-08-22 00:00:00,2023-08-29 00:00:00,Site Próprio,2639.22,Confirmada,2023-07-13 00:00:00
496,31,Q014,2,2024-07-10 00:00:00,2024-07-19 00:00:00,Booking.com,1665.88,Confirmada,2024-06-28 00:00:00
497,188,Q033,3,2023-06-02 00:00:00,2023-06-05 00:00:00,Booking.com,1597.67,Confirmada,2023-05-10 00:00:00
498,256,Q020,2,2023-08-07 00:00:00,2023-08-18 00:00:00,Expedia,2547.63,Confirmada,2023-07-13 00:00:00
499,166,Q038,4,2023-01-28 00:00:00,2023-01-30 00:00:00,Site Próprio,416.87,Confirmada,2022-12-17 00:00:00
501,16,Q038,4,2023-09-15 00:00:00,2023-09-16 00:00:00,Expedia,2058.62,Cancelada,2023-08-30 00:00:00
502,105,Q018,2,2023-11-30 00:00:00,2023-12-13 00:00:00,Agência de Viagem,1888.91,Confirmada,2023-11-10 00:00:00
503,292,Q038,4,2023-06-10 00:00:00,2023-06-18 00:00:00,Expedia,2683.38,Confirmada,2023-06-01 00:00:00
504,46,Q028,3,2023-12-06 00:00:00,2023-12-07 00:00:00,Agência de Viagem,2473.86,Confirmada,2023-11-20 00:00:00
505,350,Q018,2,2024-09-16 00:00:00,2024-09-26 00:00:00,Agência de Viagem,790.77,Confirmada,2024-09-12 00:00:00
506,24,Q018,2,2024-03-25 00:00:00,2024-03-28 00:00:00,Agência de Viagem,2453.12,Confirmada,2024-01-25 00:00:00
507,13,Q034,3,2023-04-25 00:00:00,2023-04-28 00:00:00,Site Próprio,590.13,Confirmada,2023-04-05 00:00:00
508,377,Q021,2,2023-12-27 00:00:00,2023-12-29 00:00:00,Booking.com,1434.42,Confirmada,2023-12-01 00:00:00
509,174,Q007,1,2024-10-19 00:00:00,2024-10-30 00:00:00,Agência de Viagem,2498.98,Confirmada,2024-08-22 00:00:00
510,121,Q010,1,2023-07-26 00:00:00,2023-08-08 00:00:00,Site Próprio,346.58,Confirmada,2023-06-23 00:00:00
511,295,Q048,5,2024-03-16 00:00:00,2024-03-28 00:00:00,Site Próprio,2107.69,Confirmada,2024-03-12 00:00:00
512,57,Q025,3,2023-05-04 00:00:00,2023-05-12 00:00:00,Booking.com,24637.28,Confirmada,2023-05-03 00:00:00
513,351,Q016,2,2024-07-07 00:00:00,2024-07-10 00:00:00,Telefone,1526.86,Confirmada,2024-06-29 00:00:00
514,255,Q050,5,2023-03-21 00:00:00,2023-03-27 00:00:00,Booking.com,2425.6,Confirmada,2023-01-23 00:00:00
515,140,Q014,2,2024-12-21 00:00:00,2024-12-24 00:00:00,Site Próprio,924.85,Confirmada,2024-12-16 00:00:00
516,261,Q004,1,2023-02-19 00:00:00,2023-02-26 00:00:00,Telefone,2677.42,Confirmada,2023-02-01 00:00:00
517,353,Q006,1,2023-02-12 00:00:00,2023-02-23 00:00:00,Agência de Viagem,1637.12,Confirmada,2023-01-07 00:00:00
518,382,Q030,3,2023-10-03 00:00:00,2023-10-10 00:00:00,Agência de Viagem,1061.58,Confirmada,2023-09-06 00:00:00
519,199,Q037,4,2024-01-30 00:00:00,2024-02-06 00:00:00,Booking.com,2540.15,Confirmada,2023-12-20 00:00:00
520,312,Q004,1,2024-05-28 00:00:00,2024-06-02 00:00:00,Telefone,2111.49,Confirmada,2024-05-12 00:00:00
521,60,Q023,2,2023-03-30 00:00:00,2023-04-13 00:00:00,Telefone,2249.12,Confirmada,2023-01-30 00:00:00
522,356,Q007,1,2024-07-25 00:00:00,2024-07-31 00:00:00,Agência de Viagem,1649.82,Confirmada,2024-07-04 00:00:00
523,1,Q044,4,2024-04-29 00:00:00,2024-05-11 00:00:00,Agência de Viagem,1550.83,Confirmada,2024-03-22 00:00:00
524,121,Q051,5,2024-10-06 00:00:00,2024-10-19 00:00:00,Booking.com,1155.77,Confirmada,2024-10-01 00:00:00
525,137,Q043,4,2024-09-19 00:00:00,2024-09-30 00:00:00,Expedia,433.59,Confirmada,2024-07-29 00:00:00
526,115,Q055,5,2024-09-19 00:00:00,2024-10-02 00:00:00,Expedia,918.81,Confirmada,2024-07-27 00:00:00
527,268,Q040,4,2024-08-26 00:00:00,2024-09-03 00:00:00,Telefone,814.12,Confirmada,2024-08-16 00:00:00
528,187,Q009,1,2024-06-20 00:00:00,2024-06-24 00:00:00,Telefone,681.29,Confirmada,2024-05-27 00:00:00
529,89,Q023,2,2023-06-06 00:00:00,2023-06-20 00:00:00,Agência de Viagem,703.17,Confirmada,2023-04-14 00:00:00
530,196,Q006,1,2024-01-06 00:00:00,2024-01-20 00:00:00,Agência de Viagem,563.74,Confirmada,2023-12-27 00:00:00
531,53,Q030,3,2024-01-09 00:00:00,2024-01-15 00:00:00,Telefone,1579.45,Confirmada,2023-12-11 00:00:00
532,203,Q005,1,2023-10-25 00:00:00,2023-11-02 00:00:00,Site Próprio,1395.75,Confirmada,2023-09-24 00:00:00
533,77,Q021,2,2023-01-07 00:00:00,2023-01-18 00:00:00,Booking.com,1185.66,Confirmada,2022-12-04 00:00:00
534,190,Q022,2,2024-06-19 00:00:00,2024-06-25 00:00:00,Agência de Viagem,894.81,Confirmada,2024-05-14 00:00:00
535,293,Q013,2,2023-09-23 00:00:00,2023-09-24 00:00:00,Telefone,705.0,Confirmada,2023-08-08 00:00:00
536,166,Q049,5,2023-09-19 00:00:00,2023-09-23 00:00:00,Expedia,2377.06,Confirmada,2023-09-13 00:00:00
537,253,Q055,5,2023-04-01 00:00:00,2023-04-05 00:00:00,Booking.com,1329.02,Confirmada,2023-02-09 00:00:00
538,400,Q033,3,2024-01-16 00:00:00,2024-01-17 00:00:00,Agência de Viagem,1208.1,Confirmada,2024-01-13 00:00:00
539,221,Q030,3,2024-10-25 00:00:00,2024-11-04 00:00:00,Expedia,1148.5,Confirmada,2024-09-30 00:00:00
540,317,Q047,5,2023-07-16 00:00:00,2023-07-30 00:00:00,Telefone,1199.51,Confirmada,2023-06-03 00:00:00
541,37,Q018,2,2023-03-23 00:00:00,2023-04-05 00:00:00,Agência de Viagem,1217.48,Confirmada,2023-02-17 00:00:00
542,330,Q042,4,2023-01-27 00:00:00,2023-01-29 00:00:00,Telefone,1686.9,Confirmada,2022-11-28 00:00:00
543,213,Q041,4,2024-04-29 00:00:00,2024-05-02 00:00:00,Site Próprio,1371.59,Confirmada,2024-03-28 00:00:00
544,386,Q021,2,2023-01-10 00:00:00,2023-01-21 00:00:00,Booking.com,2138.14,Confirmada,2022-12-15 00:00:00
545,349,Q045,5,2023-10-29 00:00:00,2023-11-07 00:00:00,Expedia,2211.53,Confirmada,2023-09-09 00:00:00
546,47,Q036,4,2023-08-15 00:00:00,2023-08-29 00:00:00,Site Próprio,1706.11,Confirmada,2023-08-14 00:00:00
547,46,Q008,1,2023-08-09 00:00:00,2023-08-19 00:00:00,Agência de Viagem,390.26,Confirmada,2023-06-26 00:00:00
548,248,Q018,2,2023-02-26 00:00:00,2023-03-07 00:00:00,Agência de Viagem,2401.22,Confirmada,2023-02-17 00:00:00
549,321,Q035,4,2023-05-30 00:00:00,2023-06-05 00:00:00,Expedia,735.14,Confirmada,2023-05-29 00:00:00
550,141,Q021,2,2024-06-16 00:00:00,2024-06-21 00:00:00,Site Próprio,1048.25,Confirmada,2024-05-30 00:00:00
551,203,Q032,3,2024-06-07 00:00:00,2024-06-14 00:00:00,Site Próprio,1032.46,Confirmada,2024-05-22 00:00:00
552,277,Q041,4,2023-09-21 00:00:00,2023-09-26 00:00:00,Booking.com,585.96,Confirmada,2023-09-07 00:00:00
553,192,Q055,5,2024-04-20 00:00:00,2024-05-01 00:00:00,Agência de Viagem,2060.18,Confirmada,2024-04-10 00:00:00
554,103,Q029,3,2024-04-12 00:00:00,2024-04-24 00:00:00,Telefone,1942.93,Confirmada,2024-02-25 00:00:00
555,273,Q024,3,2023-03-11 00:00:00,2023-03-18 00:00:00,Telefone,2349.64,Confirmada,2023-03-08 00:00:00
556,225,Q027,3,2023-10-26 00:00:00,2023-10-30 00:00:00,Booking.com,2296.28,Confirmada,2023-09-18 00:00:00
557,208,Q052,5,2024-03-31 00:00:00,2024-04-04 00:00:00,Booking.com,397.18,Confirmada,2024-03-03 00:00:00
558,71,Q001,1,2023-03-15 00:00:00,2023-03-29 00:00:00,Telefone,1517.73,Confirmada,2023-03-14 00:00:00
559,85,Q056,5,2024-05-25 00:00:00,2024-05-29 00:00:00,Expedia,2294.92,Confirmada,2024-04-20 00:00:00
560,399,Q015,2,2023-07-31 00:00:00,2023-08-09 00:00:00,Site Próprio,1437.44,Confirmada,2023-07-18 00:00:00
561,213,Q001,1,2023-08-18 00:00:00,2023-08-29 00:00:00,Expedia,2050.84,Confirmada,2023-07-20 00:00:00
562,30,Q037,4,2024-12-13 00:00:00,2024-12-16 00:00:00,Site Próprio,658.37,Confirmada,2024-11-14 00:00:00
563,299,Q027,3,2023-11-23 00:00:00,2023-12-05 00:00:00,Telefone,2084.36,Confirmada,2023-11-03 00:00:00
564,281,Q029,3,2023-08-08 00:00:00,2023-08-11 00:00:00,Booking.com,1248.33,Confirmada,2023-08-05 00:00:00
565,80,Q030,3,2024-10-18 00:00:00,2024-10-23 00:00:00,Booking.com,1919.81,Confirmada,2024-09-03 00:00:00
566,238,Q004,1,2023-06-02 00:00:00,2023-06-14 00:00:00,Booking.com,1346.14,Confirmada,2023-04-19 00:00:00
567,20,Q036,4,2023-12-27 00:00:00,2023-12-29 00:00:00,Booking.com,2790.13,Confirmada,2023-11-23 00:00:00
568,149,Q046,5,2024-05-16 00:00:00,2024-05-22 00:00:00,Site Próprio,2163.44,Confirmada,2024-04-14 00:00:00
569,249,Q004,1,2023-10-14 00:00:00,2023-10-28 00:00:00,Expedia,1774.33,Confirmada,2023-09-09 00:00:00
570,72,Q004,1,2024-04-26 00:00:00,2024-05-01 00:00:00,Booking.com,1725.91,Confirmada,2024-04-06 00:00:00
571,307,Q010,1,2023-04-14 00:00:00,2023-04-15 00:00:00,Expedia,745.66,Cancelada,2023-04-04 00:00:00
572,89,Q024,3,2023-12-08 00:00:00,2023-12-14 00:00:00,Agência de Viagem,1476.65,Confirmada,2023-11-16 00:00:00
573,57,Q026,3,2023-11-02 00:00:00,2023-11-15 00:00:00,Site Próprio,2095.38,Confirmada,2023-10-03 00:00:00
574,283,Q012,1,2023-04-26 00:00:00,2023-05-09 00:00:00,Booking.com,1768.77,Confirmada,2023-03-27 00:00:00
575,21,Q001,1,2024-06-09 00:00:00,2024-06-19 00:00:00,Site Próprio,1303.17,Confirmada,2024-04-25 00:00:00
576,296,Q019,2,2023-12-28 00:00:00,2023-12-30 00:00:00,Expedia,2105.44,Confirmada,2023-11-11 00:00:00
577,87,Q018,2,2024-11-09 00:00:00,2024-11-11 00:00:00,Expedia,262.63,Confirmada,2024-09-28 00:00:00
578,77,Q039,4,2023-09-25 00:00:00,2023-09-27 00:00:00,Site Próprio,2491.61,Confirmada,2023-09-17 00:00:00
579,139,Q020,2,2024-07-02 00:00:00,2024-07-11 00:00:00,Site Próprio,1076.89,Confirmada,2024-06-16 00:00:00
580,275,Q022,2,2023-02-13 00:00:00,2023-02-22 00:00:00,Expedia,1185.59,Confirmada,2023-01-31 00:00:00
581,285,Q030,3,2023-07-28 00:00:00,2023-07-31 00:00:00,Booking.com,2102.78,Confirmada,2023-06-23 00:00:00
582,49,Q048,5,2023-01-16 00:00:00,2023-01-18 00:00:00,Site Próprio,1495.42,Confirmada,2022-11-26 00:00:00
583,353,Q048,5,2023-08-23 00:00:00,2023-08-25 00:00:00,Booking.com,641.83,Confirmada,2023-08-06 00:00:00
584,202,Q007,1,2024-10-01 00:00:00,2024-10-10 00:00:00,Site Próprio,994.49,Confirmada,2024-08-05 00:00:00
585,340,Q002,1,2024-08-15 00:00:00,2024-08-19 00:00:00,Booking.com,871.08,Confirmada,2024-06-26 00:00:00
586,32,Q056,5,2023-09-09 00:00:00,2023-09-11 00:00:00,Telefone,1110.1,Confirmada,2023-09-02 00:00:00
587,317,Q004,1,2024-12-09 00:00:00,2024-12-12 00:00:00,Expedia,1122.28,Confirmada,2024-10-18 00:00:00
588,94,Q044,4,2023-01-12 00:00:00,2023-01-18 00:00:00,Agência de Viagem,2255.84,Confirmada,2023-01-09 00:00:00
589,76,Q004,1,2024-06-07 00:00:00,2024-06-18 00:00:00,Booking.com,635.65,Confirmada,2024-05-15 00:00:00
590,102,Q016,2,2023-08-13 00:00:00,2023-08-24 00:00:00,Expedia,2056.92,Confirmada,2023-08-08 00:00:00
591,20,Q008,1,2024-05-24 00:00:00,2024-06-02 00:00:00,Expedia,2565.65,Confirmada,2024-04-05 00:00:00
592,33,Q055,5,2023-07-23 00:00:00,2023-08-06 00:00:00,Site Próprio,2406.6,Confirmada,2023-06-02 00:00:00
593,334,Q036,4,2023-12-24 00:00:00,2024-01-03 00:00:00,Booking.com,2298.53,Confirmada,2023-11-22 00:00:00
594,133,Q037,4,2024-12-11 00:00:00,2024-12-16 00:00:00,Site Próprio,2149.65,Confirmada,2024-10-18 00:00:00
595,223,Q047,5,2024-01-31 00:00:00,2024-02-14 00:00:00,Telefone,1012.38,Confirmada,2023-12-24 00:00:00
596,324,Q055,5,2023-04-29 00:00:00,2023-05-01 00:00:00,Expedia,2164.32,Confirmada,2023-03-05 00:00:00
597,102,Q016,2,2024-08-24 00:00:00,2024-09-01 00:00:00,Telefone,853.44,Confirmada,2024-07-23 00:00:00
598,364,Q055,5,2023-02-21 00:00:00,2023-02-28 00:00:00,Agência de Viagem,2273.8,Confirmada,2023-01-08 00:00:00
599,208,Q030,3,2023-03-31 00:00:00,2023-04-04 00:00:00,Expedia,1941.36,Confirmada,2023-02-01 00:00:00
600,3,Q039,4,2023-11-04 00:00:00,2023-11-12 00:00:00,Telefone,291.7,Confirmada,2023-10-27 00:00:00
601,211,Q041,4,2024-09-11 00:00:00,2024-09-16 00:00:00,Agência de Viagem,621.87,Overbooking,2024-08-07 00:00:00
602,182,Q014,2,2024-02-08 00:00:00,2024-02-22 00:00:00,Booking.com,1829.15,Overbooking,2024-01-20 00:00:00
603,139,Q025,3,2023-07-11 00:00:00,2023-07-23 00:00:00,Agência de Viagem,1288.98,Overbooking,2023-06-06 00:00:00
604,111,Q014,2,2024-11-30 00:00:00,2024-12-11 00:00:00,Site Próprio,1207.9,Overbooking,2024-10-03 00:00:00
605,139,Q019,2,2023-12-07 00:00:00,2023-12-10 00:00:00,Expedia,676.91,Confirmada,2023-11-14 00:00:00
606,158,Q051,5,2024-05-26 00:00:00,2024-06-01 00:00:00,Telefone,2266.4,Confirmada,2024-04-17 00:00:00
607,201,Q015,2,2024-06-23 00:00:00,2024-06-24 00:00:00,Site Próprio,2426.4,Confirmada,2024-06-16 00:00:00
608,290,Q020,2,2024-11-03 00:00:00,2024-11-08 00:00:00,Expedia,1974.42,Confirmada,2024-09-28 00:00:00
609,193,Q055,5,2023-05-19 00:00:00,2023-06-01 00:00:00,Expedia,1949.09,Confirmada,2023-05-14 00:00:00
610,170,Q054,5,2024-03-30 00:00:00,2024-04-04 00:00:00,Expedia,1172.64,Confirmada,2024-02-16 00:00:00
612,350,Q001,1,2023-05-02 00:00:00,2023-05-11 00:00:00,Agência de Viagem,1391.72,Confirmada,2023-03-14 00:00:00
613,374,Q047,5,2024-09-13 00:00:00,2024-09-25 00:00:00,Agência de Viagem,339.52,Confirmada,2024-08-23 00:00:00
614,4,Q037,4,2023-10-05 00:00:00,2023-10-08 00:00:00,Booking.com,1748.25,Confirmada,2023-08-29 00:00:00
615,201,Q045,5,2023-06-27 00:00:00,2023-07-09 00:00:00,Telefone,1885.81,Confirmada,2023-06-09 00:00:00
616,396,Q017,2,2024-07-11 00:00:00,2024-07-12 00:00:00,Agência de Viagem,1647.93,Confirmada,2024-06-14 00:00:00
617,328,Q011,1,2024-01-25 00:00:00,2024-02-02 00:00:00,Expedia,2011.67,Confirmada,2024-01-07 00:00:00
618,295,Q026,3,2024-05-22 00:00:00,2024-06-05 00:00:00,Site Próprio,2273.84,Confirmada,2024-04-29 00:00:00
619,265,Q016,2,2023-03-05 00:00:00,2023-03-08 00:00:00,Expedia,2132.78,Confirmada,2023-02-22 00:00:00
620,301,Q024,3,2023-11-01 00:00:00,2023-11-08 00:00:00,Expedia,2703.42,Confirmada,2023-10-20 00:00:00
621,244,Q028,3,2023-07-22 00:00:00,2023-08-01 00:00:00,Expedia,2616.52,Confirmada,2023-06-26 00:00:00
622,134,Q011,1,2024-01-06 00:00:00,2024-01-13 00:00:00,Expedia,1233.07,Confirmada,2023-12-06 00:00:00
623,105,Q025,3,2024-09-29 00:00:00,2024-10-07 00:00:00,Telefone,2384.62,Confirmada,2024-08-19 00:00:00
624,23,Q018,2,2023-06-05 00:00:00,2023-06-10 00:00:00,Telefone,1449.06,Confirmada,2023-04-30 00:00:00
625,141,Q036,4,2024-02-06 00:00:00,2024-02-12 00:00:00,Agência de Viagem,1599.83,Confirmada,2024-01-18 00:00:00
626,231,Q005,1,2023-01-13 00:00:00,2023-01-14 00:00:00,Telefone,2357.95,Confirmada,2022-12-07 00:00:00
627,309,Q029,3,2024-01-04 00:00:00,2024-01-09 00:00:00,Booking.com,2509.02,Confirmada,2023-11-08 00:00:00
628,386,Q046,5,2024-09-09 00:00:00,2024-09-20 00:00:00,Agência de Viagem,2377.72,Confirmada,2024-07-25 00:00:00
629,85,Q005,1,2024-10-22 00:00:00,2024-10-25 00:00:00,Site Próprio,2225.26,Confirmada,2024-09-26 00:00:00
630,201,Q030,3,2024-05-26 00:00:00,2024-06-08 00:00:00,Expedia,1141.79,Confirmada,2024-05-14 00:00:00
631,377,Q021,2,2024-06-17 00:00:00,2024-06-24 00:00:00,Expedia,590.59,Confirmada,2024-05-26 00:00:00
632,35,Q007,1,2024-05-29 00:00:00,2024-05-30 00:00:00,Telefone,1952.92,Confirmada,2024-04-22 00:00:00
633,110,Q041,4,2024-08-10 00:00:00,2024-08-22 00:00:00,Expedia,2252.28,Confirmada,2024-06-27 00:00:00
634,114,Q015,2,2024-11-18 00:00:00,2024-12-02 00:00:00,Booking.com,1526.46,Confirmada,2024-09-21 00:00:00
635,381,Q024,3,2024-10-26 00:00:00,2024-11-02 00:00:00,Expedia,584.76,Confirmada,2024-09-10 00:00:00
636,141,Q044,4,2023-03-10 00:00:00,2023-03-23 00:00:00,Telefone,1792.36,Confirmada,2023-02-05 00:00:00
637,110,Q033,3,2023-08-18 00:00:00,2023-08-23 00:00:00,Site Próprio,1167.34,Confirmada,2023-07-12 00:00:00
638,12,Q006,1,2024-12-17 00:00:00,2024-12-26 00:00:00,Site Próprio,560.69,Confirmada,2024-11-26 00:00:00
639,235,Q013,2,2024-10-06 00:00:00,2024-10-19 00:00:00,Booking.com,1389.52,Confirmada,2024-09-03 00:00:00
640,303,Q008,1,2024-07-22 00:00:00,2024-08-01 00:00:00,Site Próprio,350.99,Confirmada,2024-05-30 00:00:00
641,248,Q036,4,2023-08-18 00:00:00,2023-08-23 00:00:00,Expedia,2710.03,Cancelada,2023-07-15 00:00:00
642,112,Q048,5,2024-07-23 00:00:00,2024-08-05 00:00:00,Booking.com,968.36,Confirmada,2024-06-01 00:00:00
643,366,Q053,5,2023-02-01 00:00:00,2023-02-05 00:00:00,Booking.com,322.35,Confirmada,2022-12-30 00:00:00
644,192,Q030,3,2023-03-06 00:00:00,2023-03-17 00:00:00,Expedia,2097.55,Confirmada,2023-01-27 00:00:00
645,200,Q007,1,2024-06-08 00:00:00,2024-06-18 00:00:00,Agência de Viagem,827.02,Confirmada,2024-04-13 00:00:00
646,273,Q006,1,2023-12-04 00:00:00,2023-12-15 00:00:00,Expedia,432.02,Confirmada,2023-11-03 00:00:00
647,221,Q047,5,2024-04-09 00:00:00,2024-04-20 00:00:00,Telefone,1409.37,Confirmada,2024-03-18 00:00:00
648,58,Q048,5,2024-02-17 00:00:00,2024-02-20 00:00:00,Expedia,2186.87,Confirmada,2024-02-12 00:00:00
649,225,Q045,5,2023-07-22 00:00:00,2023-08-04 00:00:00,Booking.com,2221.96,Confirmada,2023-07-09 00:00:00
650,360,Q057,5,2023-10-31 00:00:00,2023-11-12 00:00:00,Site Próprio,2595.86,Confirmada,2023-09-14 00:00:00
